Media Title,Sarah reviewed,Ania to review?,Ania reviewed,Excerpt Copy,About,Insights,Roadblocks,Resources,Codes Applied Combined
Pachyonychia Congenita Project.txt,,,,"well, we're, we have one section left is we have never done before, is a research agenda. So some of the researchers in our space, you know, put together, you know, they've all - they come up with an outline, and then, you know, they're writing, fleshing it out. And so we hope that that will be a guide, it looks pretty good. You know, our team is like, wow, if we could get that going in research, we'd be amazing, you know, and, and so there's all of that, whether it's siRNA, you know, RNA, you know, different kinds of therapies that way. And then, yeah. I'm looking at your thing, gene therapy, novel drug development and drug repurposing. Yeah.",,,,,"Org Support: facilitating the creation of a research agenda,GENERAL: NovelDrugs/GeneTherapy/DR focus"
Pachyonychia Congenita Project.txt,,,,"Yeah, I think the Tarceva might be the brand name. And that's a Roche project - well, product. And, anyway, it um, it was for cancer. So it was it was originally done for cancer. And, and one thing that's a little bit interesting is at first our, our doctor slash scientists were kinda like, ahh, I don't know, because they had patients that were on Erlotinib for cancer, that - for different kinds of cancers - but they'd send them to them, because they're dermatologists, and they'd have these horrible side effects, you know, on their skin. But we're realizing that, you know, you talk about dosing, that might be a different issue, that, you know, they're just plastering them with high doses for cancer. But for a disease like ours, maybe we don't need that much of a dose, maybe 75 milligrams every other day, we're versus, you know, 5, 10, 5 times that much per day, you know, and so, we're so that's kind of where we are right now, where -- it's very new for our space. But the case studies and in the meantime, like I said, this competitor, I call her a competitor, I wish -- she's fine with us, she competes with this guy, we just love everybody, we say, you know, we're neutral, we're a patient organization, we, we care about patients, we love y'all, if you care about us, we care about you, you know, we don't get into the games, you know. But um, anyway, she went ahead without even the basic science and went and tried it on her patients with good results, too. So it's nice, because this other guy's science backs up what's happening. He's telling why, you know, she just said, let's try it because it worked in this other similar disease. But he ga-- So there is some interesting data now, case studies. Now we got, we got several case studies now that have been published, they've actually been published and barely published like, barely, barely, well, hers just barely got published. And his I think just got accepted to the Journal of Investigative Dermatology
. So it's a big high impact journal, which is going to be great. But um, so then this is where we're at is now what? Do we share this with the population? And how do we get access to it? You know, is it a responsible thing to do? And I don't know if -- those are things on that path, that you're talking about that I'd love to know what these other organizations, you know, what kind of questions, you know -- I mean, those are my questions. You know, like, it's hard for me not to just say, Please prescribe this. But I did literally just look up the medicine costs last night, and it's anywhere from, I don't know, two to 3000 to $6,000 a month. So maybe insurance is not going to want to pony up for that one. Maybe? I don't know. So I don't know what, you know, you say expensive.",,,,,"Issue: concern about side effects of off label drugs,STEP: off label use,Org Support: Sharing research results with the public,GENERAL: Insurance coverage"
Pachyonychia Congenita Project.txt,,,,"That's a little tricky for me, because I, you know, I was with the starting of PC Project, but I wasn't in the role that I am in now. I was - full disclosure, I was raising my kids, I wasn't as involved. I was more about the patient support, the patient meetings, you know, I was on the board, that kind of thing. And so in our case, the drug repurposing came because we had a scientist on our team. And this is the Sirolimus, actually. So it was the scientist on our team, Roger Casper, that we were helping to fund. And we even helped create his business for some time, and funded him and he was the one that realized that the mTOR pathway was activated in PC. And so it wasn't just oh, let's try this drug repurposing possibility. It was a researcher that did basic scientist -- but -- scientists -- basic _science_, and then from there, we said, Wait a minute, let's try this Rapamycin, we did a very small oral study, and realized there was possible good effects, there were a lot of GI effects. And I know people use that Rapamycin for a lot of different reasons. And, and probably maybe we would be okay. But then they started repurposing with a topical, and right now we are in a -- and then one thing led to another. A company took the topical patent - patent? See, I'm not the scientist here. And bought it from Roger, and he has developed a 3.9 QTORIN - and that's what they call it - but it's a it's a 3.9% Rapamycin, and so our patient population is in a phase three clinical trial for that. So it's not - I don't know if it counts for repurposing or not. But basically, it's a drug that's on the market. You know, it's a -- gosh, I'm trying to even remember what it was from. ",,,,,"GENERAL: Interest in DR,GENERAL: Sirolimus,GENERAL: Different types of repurposing"
Pachyonychia Congenita Project.txt,,,,"You know, it's an interesting challenge too is, you know, there's somebody, he's really good and he he's done work with our disease, but he's had more...He's had funding from EBS. It's a - you've probably heard of EB. And so like most of the patients with EB have EBS. And that's very similar to PC. So even though it's the horrible ones you see the pictures of, most of them have a lifestyle that's a lot like PC, you know, they're a K, they're a K, what, K5, K7, K14 gene mutation. We're, K6a, K16, 17. I mean, we're just all down there on the keratin genes. But anyway, they had some funding to do this really great work for EBS. And I said, Can you do that for PC? And they said, Yeah, we should be able to do that. But just recently, I'm like, great, send me a proposal, I'll fund you. I mean, I've heard him speak at our consortiums twice now. I'm, like, just just me, send me, shoot me a proposal and you know, and I'll -I'm sure I'll send you you know, and they can't even get somebody - you know, because, well, COVID, too, like, that's why I say ughhh COVID, we'll see. But um, there's just not the prestige, I guess, that's what they told me of working on ours for if you can work with melanoma, or some other exotic skin cancer, or some other rare disease that has more... they were really kind because they had been part of our group. And they just said, we're struggling, you know, and so that's kind of a roadblock for us, you know, we're not - we don't die. And - but that's why I tell the patients quit hiding, start putting out your pictures of you in a wheelchair, so we can show people that this is a pretty horrific disease, you know, and, anyway, so roadblocks there. Anyway.",,,,,"Issue: complexities within subtypes or between related conditions,Issues: collaborating with academics,Issue: Rare diseases have compounding problems"
Pachyonychia Congenita Project.txt,,,,"we do have, we call it the International PC Consortium, and we literally, and they're doctors and scientists that are literally the best in the world in our disease space. So we have about 300, 350 that are part of the consortium, but we have probably, maybe 100 that are really, really with us. And then we have a pretty amazing MSAB and even - I have these doctors where - they're from all over the world, and they get on a call with me once a once a month. And for about an hour, we have a web call, we just we review cases too, but they also - we call them - I call 'em my steering committee, and they guide me, but they're all people that do that for free. And they do it just because they care. And so once a year, we have a symposium. And, you know, we had, we had 90 people come to our symposium, you know, last May, and 18 speakers, and that's something so, and it was great, because it was our first one back in person. So we always say, you know, we because we're rare, we have to capture their hearts. And so we'd like to think that we've captured these people's hearts. That's why they're gonna meet with us, and you know, some of these really and, you know, key ones. So, I don't want to say we don't have the collaboration of academics because we do. And in fact, part of our whole mission has been, you know, let's collaborate, let's all work as a team, let's share and then when we get together in these meetings, you know, I mean, over the coffee breaks and over the di-meals, you know, what are you doing in your lab? And okay, I'll send these cell lines to you. And, you know, some of those - we always laugh that best things happen in the hallways than even in the meeting, but those -- [more unrelated dog talk]. So yeah, that's actually a great thing. So I don't want to seem ungrateful, I just, I just feel like there's some people that are really great, but I just feel like we could shoot it in the arm a little bit, and how to best do that. How to accelerate that a little bit. I'm not exactly sure. I hope we'll get some good answers next month. I hope - I think they're going to be brutally honest with me, I hope. I hope they will, about how to do things and just kind of kickstart some of that research because a lot of them are doing research in their labs but not a lot like you - if you even go to, I don't know, if you're familiar with it, you can go to I think it's, I don't know what it's called, but it's on the NIH where you can actually write in a disease name, and see what kind of grants were given in that disease space. I mean, I just did that literally last night for our disease. And I'm like, ugh, this is so pathetic. You know, I mean, you could go to the EB, and there's like, a bazillion people applying for grants in that space. And not to compare, I just, we did an FDA meeting in collaboration with EB. So that's why I'm like, you know, we got to know them really well, you know, and so it just made me go, wow, you know, what are they doing? And, you know, comparison is the thief of joy. You don't want to do that, you know, but at the same time, I'm like, Okay, we have like, five grants that researchers applied for, for NIH funding. How in the world, do we kick start that and get them to apply for more? So that's part of one of our deals is do we - do we do smaller grants or catalyst grants? We've never done that. But I'm like, we also saved a boatload of money during COVID, you know, because we didn't do those in-person things. And so I'm like, let's, let's set up, you know, like maybe a more formal research program, you know, where people can apply. And anyway, if I'm just going on and on, just shut me up, you're gonna go, Janice, it's gonna be 10 hours talking with you 'cause you just rambled at... Anyway, those are our issues, our research issues.",,,,,"Org Support: Setting up preclinical/clinical consortia,Org Support: Research conferences,Org Support: Conversations with FDA,Org Support: Funding Research,Org Support: facilitating the creation of a research agenda"
Pachyonychia Congenita Project.txt,,,,"Okay, so, so you funded this initial research, I guess your your - the organization was also involved in funding the initial oral clinical trial as well?

Speaker 1  29:48  
Right. 

Ania K  29:49  
Okay, 

Speaker 1  29:50  
And then this smaller topical, I don't even know what percentage it was - maybe one or two - it was just a compounded thing that that, again, our organization handled that. You know, we are so rare. So it was, you know, we did things like -- to tell you the truth, I think, if I remember right, we got the drug - or one of our researchers got the drug donated on a compassionate whatever. Apparently, he told me the story not that long ago. So it's a little more fresh in my mind. But he said, typically Big Pharma, who owns these kind of drugs, their answer is no, you know, it's just their standard answer is no, but he just happened to be on a bus with somebody from Pfizer, in Serbia, I mean, it was like a really weird thing. And he told him, they got to chatting, they will go into some weird, obscure conference over there in that part of the world. And yeah, just crazy. And maybe it was Croatia, it was either. Anyway, it was one of those two countries. But anyway, they got to talking about it. And that person talked to him and said, you know, that's unacceptable to not get that, that's a drop in the bucket. And then that person went back and got in the approval. So talk about roadblocks, you know, but from what I understand is, you know, maybe the drug companies don't want to be dealing with these experimental things. Maybe there's, you know, problems, you know, or liabilities. I don't know, I I'm guessing, I have no idea. But apparently, their standard is no, so that could potentially be one. But needless to say, we got that. But, you know, PC project, we did things like, you know, we had to fly the patients out, you know, put them up in a hotel, that kind of stuff. Because when you're that rare, you can't just say, Oh, we're doing like, I'm in Salt Lake City. We can't just do Salt Lake City patients, because, well, there's a whole whopping two of us, you know, so that's one of the challenges of, you know, doing a clinical trial with a rare disease. You know, you're scattered everywhere. So yeah, we were big funders in all of that. So.

Ania K  31:48  
So Pfizer, donated, I guess, the the oral drug, and then somebody else turned it into a topical or they had a topical?

Speaker 1  31:54  
No, I think they they I think the oral, I think, oh gosh, I hope I don't get this wrong. Don't quote me. Darn, it's being recorded. But I'm pretty sure they donated the drug that was able to be compounded for that, that 15 to 20 patient topical study.",,,,,"Org Support: funding clinical trial,Org Support: Facilitating pharma providing drug for clinical trials"
Pachyonychia Congenita Project.txt,,,,"And you are - so you are hoping for FDA approval to kind of solve some of those access issues? Because I mean, yeah, because off -- Sirolimus is available off label. So some organizations that are pursuing repurposing, like there's not -- looking at the benefit, to cost ratio of having to go through all the clinical trials and the regulatory roadblocks. While that -- even you can just get it off label, like it tends to skew towards like, okay, it's okay, if we don't get an FDA approved, like, because it's available to the population already. But for the - for this case, because you need the topical, it's not available off label, so that kind of skews it back back towards approval, it seems like. 

Speaker 1  38:51  
Yeah, and so that helps me a little bit. So it, you know, just the oral is available off label. So if your doctor went and prescribed it for you, you can get insurance to pay for it, no matter what your disease is?

Ania K  39:03  
So the insurance is still an issue. It depends - it really depends on on the disease. I mean, it's approved for, you know, for renal transplant rejection and LAM, whatever LAM stands for, like, it's the LAM Foundation, but I forget what the disease is called. So it's approved for things in the US so you can get it off label, but there's been, you know, different different insurance companies will cover it for different things. So it is a - it is still an issue. But if you, you know, submit the documents for why you need to get it approved by the insurance, like, they are - they're able to get through those. It's not easy, but it is it is possible. If if FDA approval, you know, is not kind of in the cards, then then some organizations are going into that path. But it seems like since you need the topical way. Maybe that's a kind of a different situation. Just very interesting.

Speaker 1  39:59  ",,,,,"Outcome: FDA approval [planned],GENERAL: Insurance coverage"
Pachyonychia Congenita Project.txt,,,,"You know, I mean, just fine, you know, but so that's where we're at. So I, my questions are, do we need to do a bigger clinical trial, like a smaller one that's just a little bigger? Or do we just say we have enough case studies to go for it and start telling our patient population about it? We have not because we don't want to be responsible. We need to talk about this EGFR pathway. So that's a concern. What does that do - that's, you know, you say whether - what's going on with drug repurposing? We're not, and, y'know, my brother, actually, I talked to him. He actually, you're gonna laugh. He retired from Eli Lilly at age 51. So somebody's making money, you know, but he - his whole career was in oncology, he's doing something totally different. He just got tired of the fast track, you know, but his whole career was in - on the cell side of oncology. And I asked him about this drug. And, you know, he looked it up and stuff. And he said, he said, The problem with these drugs that have been developed for cancer is patients, either they get better, or they die in cancer. And this was very severe cancer. And so, so he says, there's no long term. There's no long term usage...What these drugs are doing, even though they're a repurposed drug, there's no long term anything. ",,,,,"Issue: lack of medical expertise (as RDNP leaders),Issue: concern about side effects of off label drugs"
Pachyonychia Congenita Project.txt,,,,"And then you said that there was some studies of it in oral. So it was at a clinical trial, or was it just kind of off-label?

Speaker 1  25:13  
Yeah, it was. I think it was a clinical, I think it was an official clinical trial. 

Ania K  25:18  
Okay. 

Speaker 1  25:19  
With like, just very few. It was just like this small proof of concept.

Ania K  25:24  
Okay, so small clinical trial. And then - so was it effective orally or? And then was just because it was better better to go to topical or was it not even effective? 

Speaker 1  25:35  
Um, it was it was okay. It was effective orally. That's why I think they went and tried topical. I think the patients were running to the bathroom an awful lot. Because of the GI [overlapping] yeah. And, you know, I think about that, and I think, Okay, well, you know, these these transplant patients do it. You know, maybe we need to look back at that ... something, or I mean, I don't know, it's so hard to know.

Ania K  26:04  
Yeah. And it's in different dosages. You know, Sirolimus works in strange ways. So like, I don't know, if you have seen the studies have it, that it helps prevent aging. In some [inaudible].

Speaker 1  26:18  
No, wow. 

Ania K  26:19  
This is a is a very strange drug. Like on low doses it, it stimulates the immune system and higher doses it's an inhibitor of the immune system, which is how we're using it for Castleman since is an overreaction - y'know, overactive immune system. But yeah, there's some studies of it preventing aging in mice. So it's, it's, it's a very, I feel like I'm gonna probably start a whole separate research project on just understanding, Sirolimus and what's going on with it?

Speaker 1  26:46  
Like, I know at one point one of our researchers called it the sledgehammer drug. You know, it just can - it messes with a lot of stuff. But yeah, that'd be great if it could help. Is it - does it work with Castle lens?",,,,,"Step: Clinical Trial,Issue: different drug formulations affect access and cost,GENERAL: Sirolimus"
Pachyonychia Congenita Project.txt,,,,"In fact, that's one thing is, maybe I'm just getting old and tired. That's part of this meeting in Amsterdam. I'm, like, you know, if we have a certain amount of money that we can set aside, you know, maybe even like, it's not a lot, but maybe $200,000 a year? What can we do to best, you know, either get new people in our space. We are, we're in the ultra rare, so nobody's making millions of dollars off of us, you know, and we're hard to attract, I think. We also, one of our biggest challenges, it sounds really bad, but we don't die from PC. Our lot is to live, which is fine. But um, if that makes sense, you know, and so there's not that urgency, you know, you see even some of those rare diseases, and they're even like, I can't even say his last name. I see it all the time. David Fajgenbaum? ",,,,,"Org Support: Funding Research,Issue: Funding clinical trials (expensive)"
Pachyonychia Congenita Project.txt,,,,"But I've never heard of it was a topical, I've never - I didn't know that it's possible to make it into -- is it like a cream?

Speaker 1  28:27  
Yeah, actually, it's a gel. But yeah, a gel. The reason I think they did it in a gel is because with our patients, you know, their - your feet are covered with calluses and blisters. And some people like it, they like their feet moist and some people hurt more if they're dry and so the gel was kind of a little more neutral. And then people could still do whatever they wanted, you know, with their creams or whatever, but the gel is the way of - and it's - and apparently it's supposed to be a formulation that drives it into the cellular level. So that's, that's the hope but yeah, but it is a 3.9% so it is.. it's not you know, I know people are compounding it out there with you know, like a 1%. So, yeah,

Ania K  29:13  
And that's even interesting -- so it is a repurposing since it's not approved for PC, but it's also taking a drug from one form to, and making into another is actually a different type of -- it's - I think it's reformulation. It's a different type of repurposing. You kind of have - you have both going on at the same time.

Speaker 1  29:32  
Right?

Ania K  29:32  
Turning it from an oral into a topicals. So that's pretty cool as well. ",,,,,"GENERAL: Different types of repurposing,GENERAL: Sirolimus"
Pachyonychia Congenita Project.txt,,,,"So the Pfizer donated the drug, the clinical trial went through. And that's the phase three clinical trial?

Speaker 1  33:06  
No, that was like, oh my goodness, that was like phase one still. And that was at Stanford. We did that through Stanford. And then --

Ania K  33:14  
-- There were clinical trials? There was the oral one, then there was a one 1% or so formulation for the topical, and now there's a phase three clinical trial?

Speaker 1  33:22  
Yeah, well, and then well, and then this company came along this biotech company, and then we had a phase two with the company. And now we're in phase three. So we've had a lot. Yeah. And actually, if you want to know truth, the phase two is really a phase two slash three. But they did not give - the learning, I guess, they didn't give a washout period after phase two. And so the phase three had a placebo arm, so it failed, because there was no way to distinguish. And then they did research on mini pigs or mini, yeah, mini pigs, and found out that the drug was staying in the system, like 51 days or something like that. It's like, okay, so FDA would not pass it without a full phase three clinical trial with a placebo arm. And so that's where we're at now. So, and the phase two, that's where the millions needed to come in. I mean, we would have never been able to pull off a phase -- I mean, we we work on it. I mean, we're on a we're on a budget of what 300 to $400,000 maximum a year. I mean, I work for free. I have one full time staff and a bookkeeper. I mean, we we couldn't have funded a $40 million phase two clinical trial, you know, so.

Ania K  34:45  
Makes sense. And the phase three is still ongoing?

Speaker 1  34:49  
Yes, we're almost through with enrollment. That has been a challenge too, because FDA has required that all of our patients in the phase three be treatment naive and so, you know, when you're a rare disease, and you're you pretty much take, you know, you're gonna scrape the bottom of your barrel for your registry, and then the FDA says you got to do it all over again, but nobody has to, you know, that's been a challenge. And in fact, if, you know, if you want to know my big complaints, you know, I just go, ah, I guess - I get that they have to have enough data, sound data, but boy, when you're a rare disease, and they're expecting you to pull up, you know, even for phase three, we've screened literally 257 patients. That is like a miracle in our, in our book, you know, to be able to have that many patients, you know, with this very rare disease, who are willing to at least raise their hand. And of course, there's, you know, all the screening that happens, you know, there's always a screen fail rate for anything from -- I'm just trying to think -- they smoke marijuana to being pregnant. I mean, there's just all kinds of possible reasons to get, you know, screened out. So that's, that's a weird disease challenge that, you know, it's so hard because especially with something like a topical Rapamycin, Sirolimus, the the side effects are just nothing, you know, I mean, the the tox studies have come back shining. Nobody's reported any bad results, and it's just like, dang, why can't they just pass that thing? You know, and, you know, and it's just so frustrating, you know, the, to meet roadblocks from the regulatory side, you know, or to just say, you know, you need treatment naive patients, I'm like, man, everybody's been off the drug for a year, you know, now, it's a placebo. Either they're gonna know it's working or not, you know, or I don't know, anyway, whatever. I'm just telling you.",,,,,"Org Support: conversations with pharma company,Step: Clinical Trial,Issue: FDA requires clinical data"
Pachyonychia Congenita Project.txt,,,,"Yes, it's horrific. It needs -- on a very selfish point. I really hope this company with this topical Erlotinib gets their drug passed, because they're gonna go, I am sure, and pave the way for us. We don't have any therapy, just so you know, there's no treatment approved for PC right now. So zero, nothing. So my hope, selfishly, besides the fact that it could be if it's a good treatment for us. And I think it would be a good treatment for a lot of indications actually, you know, you talk about the oral what it's doing, there's a lot of potential for it for topical for a lot of other things, you know, basal cell carcinoma, as you know, they're looking at a lot of things, maybe EBS, you know, there's a, there's a lot of potential for a nice topical formulation of this drug. But see, what they'll do is if it does work for PC, or the data is compelling enough to get it passed by the FDA, I think they'll go in -- they're going to be going in and getting those codes straightened out, you know what I mean, there, they'll have a team because they're going to want those doctors to go and prescribe the medicine.",,,,,GENERAL: No FDA approved Drugs
Pachyonychia Congenita Project.txt,,,,"you know how there's like a number that if a doctor puts in a number for our disease, it comes up with thick nails, which is hilarious, because it shows nothing about the debilitating problem of PC. I mean, yeah, there's thick nails involved, they're ugly nails, but, you know, most patients will take thick nails over a wheelchair any day, you know. So",,,,,Org Support: facilitate the creation of an ICD code
Pachyonychia Congenita Project.txt,,,,"oh, no, go ahead. I was gonna say, I was I talked about Roger Casper, but actually, we did have another researcher privately a little bit simultaneously. We did like a drug screening assay. And, again, this is - I wish I knew more about that. But I think this sirolimus is one of the ones that kind of stuck out as some potential too. So actually, honestly, I feel like, let's do that again. That was 10 years ago or something. I'm like, oh, let's try that again. Anyway, but I don't know how to do that. So you got to talk to key researchers and say, Would this be worth it to try again, just because there's so much more out there now? ",,,,,STEP Drug ID: HTDS & other drug screens
Pachyonychia Congenita Project.txt,,,,"Are people taking it off label, do you know?

Speaker 1  36:48  
Not right now, no. Everybody - our whole, our whole community is pretty much this clinical trial, let's do this clinical trial. So and that's, and that's a challenge of the off label thing, too. There isn't really an off label option. You know, as far as the formulation goes, at least.

Ania K  37:06  
Right, the topical is not available. 

Speaker 1  37:08  
Yeah. I know -- it's kind of funny. There is one person that's in a trial, who is over, I think she's 20. But her brother has PC too. And he's not able to be in the trial, but she's having good results with it. So his mom is trying to get it formulated for him. And it's costing him a boatload. She's like, this is not sustainable. And y'know, but they don't want to wait to see if it gets passed, you know, they'd like to try him on it now. You know, so that's, okay, there's, you know, the roadblock right there. So, you know, we're trying to, we're trying to have the bigger vision by saying if the, if it works, let's wait and let it get approved. And and then let insurance take care of it. You know, if it gets approved for PC, then you know, we get the insurance issue. And so, so let's have the big vision because formulated on her own is extremely expensive. ",,,,,"STEP: off label use,Issue: off label use makes recruitment for clinical trial difficult,Issue: different drug formulations affect access and cost"
Pachyonychia Congenita Project.txt,,,,"I'm like, how do you get insurance to pay for it? You know, and so that's the other step that I don't know anything about is what is the process? And I say _me_, but I, I'll just be honest, it's gone -- PC Project is so beyond me. We started it because me and my two kids have it. But I always say I have children all over the world now with PC, you know, I want them fixed as much or -- well, definitely more than me, you know, because I can, at this point, I'm like, Yeah, let's just get these kids, you know, and, but at the same time, you want to be responsible. You don't want to hurt your population. You know what I mean? It's that...So there you go. How's that for drug repurposing? Ahhhh. And then how -- and then do you just do it so only the very rich people can afford it? You know, because if only -- you know, what about all the people that are never gonna afford a - I mean, $2,000 a month? A the house payment for - and then some, you know. ",,,,,GENERAL: Insurance coverage
Pachyonychia Congenita Project.txt,,,,"Just a three patient case study with these patients with oral and this is oral Erlotinib, and they're doing great. They're having -- I mean, people are running that have been in wheelchairs. I mean, it's huge. Yes. And but again, this will be part of our discussion in Amsterdam, We -- everything's like in Amsterdam, in Amsterdam, I'm gonna need five days with these guys. It's because there are some concerns about, you know, we don't know long term what is it like to inhibit an EGFR pathway, you know, so we don't know. And yet some people are like, dang, if it kills me in 20 years, and I'm already in my 50s, who cares if I can walk, you know, for the first time in my life? So it's one of those things those those risks, benefits, you know, kind of issues. So that's one issue there. So it - and Erlotinib or the other name for it is Tarceva. I can't remember which is first. You know, one of them's the - y'know how they have the brand name. And then they have the technical name?",,,,,Issue: clinical trial design (endpoints)
Pachyonychia Congenita Project.txt,,,,"You probably, yeah, yeah. You know more about it than I do, actually, I'm sure after all these interviews and people trying it out. And so, you know, it was, you know, we didn't just go to that. We - it was something that evolved from the research to let's try it, because, you know, we were gonna try it based on sound research that our people had done. It wasn't just a stab in the dark. And then let's try it. Wow, it looks like it has some possibility. And then with a topical, we did like a 15 -- and PC Project ran the study. I mean, we paid for it, and it was a, like a 15 to 20 patient study. And then from there, I think that's when a small biotech company came along and took over, which is great, because, you know, they needed to raise, you know, 50 million to make that happen. So we've done a phase two clinical trial with them. And now we're doing a phase three. And I'm familiar with it - that aspect because our disease is so rare. We have a patient registry, we give out, you know, our registry is diagnostic in nature. And we give out free genetic testing, which is a huge expense for us. It's one of our major budget line items, but it gives us a diagnos- a diagnosis for our patients. So we have a registry full of clinically, genetically tested patients with a diagnosis for a registry. So that's why we still work hand in hand with this company, because they literally could not do a trial without us because we know -- we always say we know who our patients are, we know where they are, and we know their exact mutation. So ",,,,,"Issue: Funding clinical trials (expensive),Org Support: Funding Research,Org Support: developing/supporting natural history study and/or registry,Org Support: Collaboration with other companies (biotech,etc.),Step: Clinical Trial,Org Support: provide access to genetic testing"
Pachyonychia Congenita Project.txt,,,,"No, we were just, we were it. And one thing just to keep, just to think a note of is, you know, we -- so our disease is Pachyonychia Congenita, we are extremely rare. And but there's other diseases, about eight, that are like us, very rare. And so one of our big decisions is, we're PC project for Pachyonychia Congenita, because nobody wants to say Pachyonychia Congenita. So we say PC or spell it. But in our registry, because we're testing on that 49 gene panel, now we're starting to capture others. And so we're kind of it as far as, as far as anybody in this very specialized space, disease space. And yet we're starting to capture others. And so one of our decisions is going to need to be: do we do we change our name? Do we become bigger, you know, and so a long answer, a roundabout answer of saying, I don't, there's nobody, because it's kind of us. We're the only ones in our our particular disease space that are doing anything. And if anybody's going to do it, it's us, and then we're going to capture other people, if that makes sense. ",,,,,GENERAL: DR design: inspiration from other RDNPs
Pachyonychia Congenita Project.txt,,,,"So back to our consortium, we're cheap. We're a nonprofit. So they have they call it the Society of Investigative Dermatology meeting once a year. And what we do is because so many of the people who work closely with us are coming to that meeting anyway, because we're cheap. We just have our meeting, either the morning of that, or, you know, sometimes we'll have a whole day and a half. And then they just come - because they're nice - a day early. And we have our big meeting, and then they go on to their meetings, and then we'll put a booth but this year, it's international, and it just happens to be in Japan. So all the Societies of Investigative Dermatology are coming. And my team is like, we gotta go to Tokyo and like, ohhh we have to really go that far? But it's fine. ",,,,,"Org Support: Setting up preclinical/clinical consortia,Org Support: Research conferences"
Pachyonychia Congenita Project.txt,,,,"Specifically, I guess, my one of the questions I've been asking is like, do you find that there would be value in something like, you know, different organizations coming together for maybe completely different rare diseases and kind of just having that conversation of like, we're using the same drug, it's the same pathway, it might be a sledgehammer pathway, but still like is it -- Do you think that there's value in coming together for you know, sharing data, or sharing insights from clinical trials, in some cases, maybe even pulling different patient populations together for a clinical trial? Because that's something that's been done as well as not for Sirolimus specifically, but like, some organizations have said that they were able to recruit more patients, because they pulled together patients from different rare diseases that had a similar pathway. Do you think that there'd be any value in that. Would you be interested in something like that?

Speaker 1  1:02:13  
Yes, absolutely. Absolutely. And I just hear what you know, you keep giving me little nuggets, even along the way is, oh, other other organizations have said this, or they've said that, or long term sticky data? What about the p-- oh,  internal champion! I mean, I've got some fun little notes here, you know, and, you know, it would be really nice, you know, whether it be for Sirolimus, or, and, you know, just how do you move? How do you get? How do you bring forward and non -- you know, a repurposed drug into your community and get it accessible to people? You know, that's...So that would be super interesting. Or maybe that's gonna be on your big pathway project, I can hardly wait for it.

Ania K  1:02:57  
Yeah, hopefully, I mean, all of these insights, I think we need to I mean, I'll standardize this, systematize, and we'll produce something. But it's, it's just, it's so interesting to look at, you know, all of these projects, like step back and kind of see, you know, the forest from the trees, because it feels like everybody's focusing on their one specific tree. But like, everybody, like, you look at it, like, oh, everybody's looking at a tree, you know, and, and trees kinda work similar ways and kind of have, you know, they all need water, you know, and sunlight. So like, well, what does that look like, overall, has been kind of wrapping up the interview process, you know, like, it's been a really interesting process.",,,,,GENERAL: Sirolimus
ProjectALS.txt,checked,,,"And we found that it was really challenging to get it into the brain. So yeah, I mean, I think that there were two, two issues right. One was that Pfizer didn't want to repurpose Sunitinib, and then the other was that I think they were probably right about not repurposing Sunitinib. And this, I think this is a really important, you know, point in repurposing for ALS or other neuro indications that, you know, we've talked about ad nauseam with Dave before but when you're talking about a brain disease, most drugs are designed to not cross the blood brain barrier because you don't want things to get into the brain if they don't need to, you know, you want to protect that, that CNS space. And especially, you know, chemo therapies which have, you know, side effects in the periphery, as we're all aware, you know, chemo is not known as the gentlest class of drug. So, and kinase inhibitors, which can impact you know, most kinase inhibitors hit many different targets that can impact a whole host of body, bodily functions, you know, mechanisms. So you really don't want them to get into the brain unless it's absolutely necessary. And so, so we found with Sunitinib, and, and with other, you know, kinase inhibitors that sort of popped in our screen, that they just really, we couldn't get them into the brain in at therapeutic levels, we couldn't get them to stay in the brain, we tried, you know, many different strategies to deliver them to the brain, to stop them from being pumped out of the brain. And in a lot of cases, these sorts of co-administrations caused really terrible side effects. So we found, for example, that we could get a different chemotherapeutic agent into the brain. And it actually seems sort of neuro protective, but the side effects, like animals were dying from the side effects of the actual drug administration. So this was really a turning point for us actually, where we realized that drug repurposing efforts for ALS and other neuro indications would really have to focus on compounds that we know can get into the brain or on building delivery systems that would allow us to repurpose drugs and get them into the brain. And those sort of became our twin focuses moving forward, you know, how do we get things into the brain? Or can we just design better drugs that get into the brain on their own. And, you know, I, this sort of goes without saying, but this was a big disappointment, because it sort of cut off this, you know, fast track idea that we had, where we would be able to take an FDA approved drug and just give it to somebody, you know, with ALS and see if it was hopefully beneficial. But we did learn a lot from this experience about, you know, how we need to approach these sorts of efforts in ALS.",,,"'- Generally speaking, drugs are designed not to cross blood-brain barrier in order to protect CNS. But some drugs *must* be able to cross blood-brain barrier to have any effect (e.g., due to the nature of the disease, as is (I assume) the case w neurodegenerative diseases) Therefore, some drugs - no matter how promising - will be ineffective if they can't cross blood-brain barrier",,"Issues: pharmaceutical company support/cooperation,GENERAL: Biggest roadblock/challenge overall,Issue: Drug doesn't cross blood brain barrier"
